prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
1997,Physics,The Nobel Prize in Physics 1997,"""for development of methods to cool and trap atoms with laser light""",1-Mar,153,Individual,Claude Cohen-Tannoudji,1933-04-01,Constantine,NA,NA,French Algeria (Algeria),Male,_cole Normale Supérieure,Paris,2.3522219,48.856614,France,NA,NA,NA
1997,Physics,The Nobel Prize in Physics 1997,"""for development of methods to cool and trap atoms with laser light""",1-Mar,154,Individual,William D. Phillips,1948-11-05,"Wilkes-Barre, PA",-75.8813075,41.2459149,United States of America,Male,National Institute of Standards and Technology,"Gaithersburg, MD",-77.2016062,39.1439689,United States of America,NA,NA,NA
1998,Chemistry,The Nobel Prize in Chemistry 1998,"""for his development of the density-functional theory""",1-Feb,290,Individual,Walter Kohn,1923-03-09,Vienna,16.3738189,48.2081743,Austria,Male,University of California,"Santa Barbara, CA",-119.6981901,34.4208305,United States of America,19/04/2016,"Santa Barbara, CA",United States of America
1998,Chemistry,The Nobel Prize in Chemistry 1998,"""for his development of computational methods in quantum chemistry""",1-Feb,291,Individual,John A. Pople,1925-10-31,Burnham-on-Sea,-2.993858,51.240139,United Kingdom,Male,Northwestern University,"Evanston, IL",-87.6876969,42.0450722,United States of America,15/03/2004,"Chicago, IL",United States of America
1998,Economics,The Sveriges Riksbank Prize in Economic Sciences 1998,"""for his contributions to welfare economics""",1-Jan,719,Individual,Amartya Sen,1933-11-03,Santiniketan,87.6852323,23.6776471,India,Male,Trinity College,Cambridge,0.1312729,52.1950788,United Kingdom,NA,NA,NA
1998,Literature,The Nobel Prize in Literature 1998,"""who with parables sustained by imagination, compassion and irony continually enables us once again to apprehend an elusory reality""",1-Jan,675,Individual,José Saramago,1922-11-16,Azinhaga,-8.539144,39.3692437,Portugal,Male,NA,NA,NA,NA,NA,18/06/2010,Lanzarote,Spain
1998,Medicine,The Nobel Prize in Physiology or Medicine 1998,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",1-Mar,458,Individual,Robert F. Furchgott,1916-06-04,"Charleston, SC",-79.9310512,32.7764749,United States of America,Male,SUNY Health Science Center,"Brooklyn, NY",-73.9441579,40.6781784,United States of America,19/05/2009,"Seattle, WA",United States of America
1998,Medicine,The Nobel Prize in Physiology or Medicine 1998,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",1-Mar,459,Individual,Louis J. Ignarro,1941-05-31,"Brooklyn, NY",-73.9441579,40.6781784,United States of America,Male,University of California School of Medicine,"Los Angeles, CA",-118.2436849,34.0522342,United States of America,NA,NA,NA
1998,Medicine,The Nobel Prize in Physiology or Medicine 1998,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",1-Mar,460,Individual,Ferid Murad,1936-09-14,"Whiting, IN",-87.4944873,41.6797578,United States of America,Male,University of Texas Medical School at Houston,"Houston, TX",-95.3698028,29.7604267,United States of America,NA,NA,NA
1998,Peace,The Nobel Peace Prize 1998,"""for their efforts to find a peaceful solution to the conflict in Northern Ireland""",1-Feb,566,Individual,John Hume,1937-01-18,Londonderry,-7.3085748,54.9966124,Northern Ireland,Male,NA,NA,NA,NA,NA,NA,NA,NA
1998,Peace,The Nobel Peace Prize 1998,"""for their efforts to find a peaceful solution to the conflict in Northern Ireland""",1-Feb,567,Individual,David Trimble,1944-10-15,Belfast,-5.93012,54.597285,Northern Ireland,Male,NA,NA,NA,NA,NA,NA,NA,NA
1998,Physics,The Nobel Prize in Physics 1998,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",1-Mar,155,Individual,Robert B. Laughlin,1950-11-01,"Visalia, CA",-119.2920585,36.3302284,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
1998,Physics,The Nobel Prize in Physics 1998,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",1-Mar,156,Individual,Horst L. Störmer,1949-04-06,Frankfurt-on-the-Main,8.6821267,50.1109221,West Germany (Germany),Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
1998,Physics,The Nobel Prize in Physics 1998,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",1-Mar,157,Individual,Daniel C. Tsui,1939-02-28,Henan,113.75322,34.7657099,China,Male,Princeton University,"Princeton, NJ",-74.6672226,40.3572976,United States of America,NA,NA,NA
1999,Chemistry,The Nobel Prize in Chemistry 1999,"""for his studies of the transition states of chemical reactions using femtosecond spectroscopy""",1-Jan,292,Individual,Ahmed H. Zewail,1946-02-26,Damanhur,7.7539345,45.4288808,Egypt,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,02/08/2016,NA,NA
1999,Economics,The Sveriges Riksbank Prize in Economic Sciences 1999,"""for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas""",1-Jan,720,Individual,Robert A. Mundell,1932-10-24,"Kingston, ON",-76.4859544,44.2311717,Canada,Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
1999,Literature,The Nobel Prize in Literature 1999,"""whose frolicsome black fables portray the forgotten face of history""",1-Jan,676,Individual,Günter Grass,1927-10-16,Danzig (Gdansk),18.6466384,54.3520252,Free City of Danzig (Poland),Male,NA,NA,NA,NA,NA,13/04/2015,Lübeck,Germany
1999,Medicine,The Nobel Prize in Physiology or Medicine 1999,"""for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell""",1-Jan,461,Individual,Günter Blobel,1936-05-21,Waltersdorf (Niegoslawice),19.7340856,50.1234245,Germany (Poland),Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
1999,Medicine,The Nobel Prize in Physiology or Medicine 1999,"""for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell""",1-Jan,461,Individual,Günter Blobel,1936-05-21,Waltersdorf (Niegoslawice),19.7340856,50.1234245,Germany (Poland),Male,Howard Hughes Medical Institute,NA,NA,NA,NA,NA,NA,NA
1999,Peace,The Nobel Peace Prize 1999,"""in recognition of the organization's pioneering humanitarian work on several continents""",1-Jan,568,Organization,Médecins Sans Frontières,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,Physics,The Nobel Prize in Physics 1999,"""for elucidating the quantum structure of electroweak interactions in physics""",1-Feb,158,Individual,Gerardus 't Hooft,1946-07-05,Den Helder,4.7607972,52.9562808,Netherlands,Male,Utrecht University,Utrecht,5.1214201,52.0907374,Netherlands,NA,NA,NA
1999,Physics,The Nobel Prize in Physics 1999,"""for elucidating the quantum structure of electroweak interactions in physics""",1-Feb,159,Individual,Martinus J.G. Veltman,1931-06-27,Waalwijk,5.0574822,51.6878954,Netherlands,Male,NA,Bilthoven,5.2103806,52.1365344,Netherlands,NA,NA,NA
2000,Chemistry,The Nobel Prize in Chemistry 2000,"""for the discovery and development of conductive polymers""",1-Mar,729,Individual,Alan J. Heeger,1936-01-22,"Sioux City, IA",-96.4049408,42.4963416,United States of America,Male,University of California,"Santa Barbara, CA",-119.6981901,34.4208305,United States of America,NA,NA,NA
2000,Chemistry,The Nobel Prize in Chemistry 2000,"""for the discovery and development of conductive polymers""",1-Mar,730,Individual,Alan G. MacDiarmid,1927-04-14,Masterton,175.667234,-40.9463736,New Zealand,Male,University of Pennsylvania,"Philadelphia, PA",-75.1652215,39.9525839,United States of America,07/02/2007,"Drexel Hill, PA",United States of America
2000,Chemistry,The Nobel Prize in Chemistry 2000,"""for the discovery and development of conductive polymers""",1-Mar,731,Individual,Hideki Shirakawa,1936-08-20,Tokyo,139.6503106,35.6761919,Japan,Male,University of Tsukuba,Tokyo,139.6503106,35.6761919,Japan,NA,NA,NA
2000,Economics,The Sveriges Riksbank Prize in Economic Sciences 2000,"""for his development of theory and methods for analyzing selective samples""",1-Feb,732,Individual,James J. Heckman,1944-04-19,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,NA,NA,NA
2000,Economics,The Sveriges Riksbank Prize in Economic Sciences 2000,"""for his development of theory and methods for analyzing discrete choice""",1-Feb,733,Individual,Daniel L. McFadden,1937-07-29,"Raleigh, NC",-78.6381787,35.7795897,United States of America,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,NA,NA,NA
2000,Literature,The Nobel Prize in Literature 2000,"""for an æuvre of universal validity, bitter insights and linguistic ingenuity, which has opened new paths for the Chinese novel and drama""",1-Jan,734,Individual,Gao Xingjian,1940-01-04,Ganzhou,114.93476,25.8310899,China,Male,NA,NA,NA,NA,NA,NA,NA,NA
2000,Medicine,The Nobel Prize in Physiology or Medicine 2000,"""for their discoveries concerning signal transduction in the nervous system""",1-Mar,722,Individual,Arvid Carlsson,1923-01-25,Uppsala,17.6389267,59.8585638,Sweden,Male,Göteborg University,Gothenburg,11.97456,57.70887,Sweden,NA,NA,NA
2000,Medicine,The Nobel Prize in Physiology or Medicine 2000,"""for their discoveries concerning signal transduction in the nervous system""",1-Mar,723,Individual,Paul Greengard,1925-12-11,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2000,Medicine,The Nobel Prize in Physiology or Medicine 2000,"""for their discoveries concerning signal transduction in the nervous system""",1-Mar,724,Individual,Eric R. Kandel,1929-11-07,Vienna,16.3738189,48.2081743,Austria,Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2000,Peace,The Nobel Peace Prize 2000,"""for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular""",1-Jan,725,Individual,Kim Dae-jung,1925-12-03,Mokpo,126.3921664,34.8118351,Korea (South Korea),Male,NA,NA,NA,NA,NA,18/08/2009,NA,NA
2000,Physics,The Nobel Prize in Physics 2000,"""for basic work on information and communication technology; for developing semiconductor heterostructures used in high-speed- and opto-electronics""",1-Apr,726,Individual,Zhores I. Alferov,1930-03-15,"Vitebsk, Belorussia",30.206359,55.1926809,Union of Soviet Socialist Republics (Belarus),Male,A.F. Ioffe Physico-Technical Institute,St. Petersburg,30.3609097,59.9310584,Russia,NA,NA,NA
2000,Physics,The Nobel Prize in Physics 2000,"""for basic work on information and communication technology; for developing semiconductor heterostructures used in high-speed- and opto-electronics""",1-Apr,727,Individual,Herbert Kroemer,1928-08-25,Weimar,11.3235439,50.9794934,Germany,Male,University of California,"Santa Barbara, CA",-119.6981901,34.4208305,United States of America,NA,NA,NA
2000,Physics,The Nobel Prize in Physics 2000,"""for basic work on information and communication technology; for his part in the invention of the integrated circuit""",1-Feb,728,Individual,Jack S. Kilby,1923-11-08,"Jefferson City, MO",-92.1735164,38.5767017,United States of America,Male,Texas Instruments,"Dallas, TX",-96.7969879,32.7766642,United States of America,20/06/2005,"Dallas, TX",United States of America
2001,Chemistry,The Nobel Prize in Chemistry 2001,"""for their work on chirally catalysed hydrogenation reactions""",1-Apr,741,Individual,William S. Knowles,1917-06-01,"Taunton, MA",-71.0897674,41.900101,United States of America,Male,NA,"St. Louis, MO",-90.1994042,38.6270025,United States of America,13/06/2012,"Chesterfield, MO",United States of America
2001,Chemistry,The Nobel Prize in Chemistry 2001,"""for their work on chirally catalysed hydrogenation reactions""",1-Apr,742,Individual,Ryoji Noyori,1938-09-03,Kobe,NA,NA,Japan,Male,Nagoya University,Nagoya,136.9065571,35.1814506,Japan,NA,NA,NA
2001,Chemistry,The Nobel Prize in Chemistry 2001,"""for his work on chirally catalysed oxidation reactions""",1-Feb,743,Individual,K. Barry Sharpless,1941-04-28,"Philadelphia, PA",-75.1652215,39.9525839,United States of America,Male,The Scripps Research Institute,"La Jolla, CA",-117.2712717,32.8328112,United States of America,NA,NA,NA
2001,Economics,The Sveriges Riksbank Prize in Economic Sciences 2001,"""for their analyses of markets with asymmetric information""",1-Mar,744,Individual,George A. Akerlof,1940-06-17,"New Haven, CT",-72.9278835,41.308274,United States of America,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,NA,NA,NA
2001,Economics,The Sveriges Riksbank Prize in Economic Sciences 2001,"""for their analyses of markets with asymmetric information""",1-Mar,745,Individual,A. Michael Spence,NA,"Montclair, NJ",-74.2090053,40.8259007,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
2001,Economics,The Sveriges Riksbank Prize in Economic Sciences 2001,"""for their analyses of markets with asymmetric information""",1-Mar,746,Individual,Joseph E. Stiglitz,1943-02-09,"Gary, IN",-87.3371523,41.6020403,United States of America,Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2001,Literature,The Nobel Prize in Literature 2001,"""for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories""",1-Jan,747,Individual,Sir Vidiadhar Surajprasad Naipaul,1932-08-17,NA,NA,NA,Trinidad,Male,NA,NA,NA,NA,NA,NA,NA,NA
2001,Medicine,The Nobel Prize in Physiology or Medicine 2001,"""for their discoveries of key regulators of the cell cycle""",1-Mar,735,Individual,Leland H. Hartwell,1939-10-30,"Los Angeles, CA",-118.2436849,34.0522342,United States of America,Male,Fred Hutchinson Cancer Research Center,"Seattle, WA",-122.3320708,47.6062095,United States of America,NA,NA,NA
2001,Medicine,The Nobel Prize in Physiology or Medicine 2001,"""for their discoveries of key regulators of the cell cycle""",1-Mar,736,Individual,Tim Hunt,1943-02-19,Neston,-3.069102,53.290584,United Kingdom,Male,Imperial Cancer Research Fund,London,-0.1275862,51.5072178,United Kingdom,NA,NA,NA
2001,Medicine,The Nobel Prize in Physiology or Medicine 2001,"""for their discoveries of key regulators of the cell cycle""",1-Mar,737,Individual,Sir Paul M. Nurse,1949-01-25,Norwich,1.2978802,52.6292567,United Kingdom,Male,Imperial Cancer Research Fund,London,-0.1275862,51.5072178,United Kingdom,NA,NA,NA
2001,Peace,The Nobel Peace Prize 2001,"""for their work for a better organized and more peaceful world""",1-Feb,748,Organization,United Nations (U.N.),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Peace,The Nobel Peace Prize 2001,"""for their work for a better organized and more peaceful world""",1-Feb,749,Individual,Kofi Annan,1938-04-08,Kumasi,-1.6162709,6.6666004,Gold Coast (Ghana),Male,NA,NA,NA,NA,NA,NA,NA,NA
2001,Physics,The Nobel Prize in Physics 2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",1-Mar,738,Individual,Eric A. Cornell,1961-12-19,"Palo Alto, CA",-122.1430195,37.4418834,United States of America,Male,"University of Colorado, JILA","Boulder, CO",-105.2705456,40.0149856,United States of America,NA,NA,NA
2001,Physics,The Nobel Prize in Physics 2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",1-Mar,739,Individual,Wolfgang Ketterle,1957-10-21,Heidelberg,8.6724335,49.3987524,West Germany (Germany),Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
2001,Physics,The Nobel Prize in Physics 2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",1-Mar,740,Individual,Carl E. Wieman,1951-03-26,"Corvallis, OR",-123.2620435,44.5645659,United States of America,Male,"University of Colorado, JILA","Boulder, CO",-105.2705456,40.0149856,United States of America,NA,NA,NA
2002,Chemistry,The Nobel Prize in Chemistry 2002,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",1-Apr,756,Individual,John B. Fenn,1917-06-15,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Virginia Commonwealth University,"Richmond, VA",-77.4360481,37.5407246,United States of America,10/12/2010,"Richmond, VA",United States of America
2002,Chemistry,The Nobel Prize in Chemistry 2002,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",1-Apr,757,Individual,Koichi Tanaka,1959-08-03,Toyama City,137.2137211,36.6958223,Japan,Male,Shimadzu Corp.,Kyoto,135.7681489,35.011564,Japan,NA,NA,NA
2002,Chemistry,The Nobel Prize in Chemistry 2002,"""for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution""",1-Feb,758,Individual,Kurt Wüthrich,1938-10-04,Aarberg,7.2751012,47.0420553,Switzerland,Male,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,8.541694,47.3768866,Switzerland,NA,NA,NA
2002,Chemistry,The Nobel Prize in Chemistry 2002,"""for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution""",1-Feb,758,Individual,Kurt Wüthrich,1938-10-04,Aarberg,7.2751012,47.0420553,Switzerland,Male,The Scripps Research Institute,"La Jolla, CA",-117.2712717,32.8328112,United States of America,NA,NA,NA
2002,Economics,The Sveriges Riksbank Prize in Economic Sciences 2002,"""for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty""",1-Feb,759,Individual,Daniel Kahneman,1934-03-05,Tel Aviv,34.7817676,32.0852999,British Mandate of Palestine (Israel),Male,Princeton University,"Princeton, NJ",-74.6672226,40.3572976,United States of America,NA,NA,NA
2002,Economics,The Sveriges Riksbank Prize in Economic Sciences 2002,"""for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms""",1-Feb,760,Individual,Vernon L. Smith,1927-01-01,"Wichita, KS",-97.330053,37.6871761,United States of America,Male,George Mason University,"Fairfax, VA",-77.3063733,38.8462236,United States of America,NA,NA,NA
2002,Literature,The Nobel Prize in Literature 2002,"""for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history""",1-Jan,761,Individual,Imre Kertész,1929-11-09,Budapest,19.040235,47.497912,Hungary,Male,NA,NA,NA,NA,NA,31/03/2016,Budapest,Hungary
2002,Medicine,The Nobel Prize in Physiology or Medicine 2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",1-Mar,750,Individual,Sydney Brenner,1927-01-13,Germiston,28.1707794,-26.2258734,South Africa,Male,The Molecular Sciences Institute,"Berkeley, CA",-122.273042,37.8715226,United States of America,NA,NA,NA
2002,Medicine,The Nobel Prize in Physiology or Medicine 2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",1-Mar,751,Individual,H. Robert Horvitz,1947-05-08,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
2002,Medicine,The Nobel Prize in Physiology or Medicine 2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",1-Mar,752,Individual,John E. Sulston,1942-03-27,Cambridge,0.1312729,52.1950788,United Kingdom,Male,The Wellcome Trust Sanger Institute,Cambridge,0.1312729,52.1950788,United Kingdom,NA,NA,NA
2002,Peace,The Nobel Peace Prize 2002,"""for his decades of untiring effort to find peaceful solutions to international conflicts, to advance democracy and human rights, and to promote economic and social development""",1-Jan,762,Individual,Jimmy Carter,1924-10-01,"Plains, GA",-84.3926912,32.0340508,United States of America,Male,NA,NA,NA,NA,NA,NA,NA,NA
2002,Physics,The Nobel Prize in Physics 2002,"""for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos""",1-Apr,753,Individual,Raymond Davis Jr.,1914-10-14,"Washington, DC",-77.0368707,38.9071923,United States of America,Male,University of Pennsylvania,"Philadelphia, PA",-75.1652215,39.9525839,United States of America,31/05/2006,"Blue Point, NY",United States of America
2002,Physics,The Nobel Prize in Physics 2002,"""for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos""",1-Apr,754,Individual,Masatoshi Koshiba,1926-09-19,Toyohashi,137.3916837,34.7688528,Japan,Male,University of Tokyo,Tokyo,139.6503106,35.6761919,Japan,NA,NA,NA
2002,Physics,The Nobel Prize in Physics 2002,"""for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources""",1-Feb,755,Individual,Riccardo Giacconi,1931-10-06,Genoa,8.946256,44.4056499,Italy,Male,Associated Universities Inc.,"Washington, DC",-77.0368707,38.9071923,United States of America,NA,NA,NA
2003,Chemistry,The Nobel Prize in Chemistry 2003,"""for discoveries concerning channels in cell membranes; for the discovery of water channels""",1-Feb,769,Individual,Peter Agre,1949-01-30,"Northfield, MN",-93.161604,44.4582983,United States of America,Male,Johns Hopkins University School of Medicine,"Baltimore, MD",-76.6121893,39.2903848,United States of America,NA,NA,NA
2003,Chemistry,The Nobel Prize in Chemistry 2003,"""for discoveries concerning channels in cell membranes; for structural and mechanistic studies of ion channels""",1-Feb,770,Individual,Roderick MacKinnon,1956-02-19,"Burlington, MA",-71.1956205,42.5047161,United States of America,Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2003,Chemistry,The Nobel Prize in Chemistry 2003,"""for discoveries concerning channels in cell membranes; for structural and mechanistic studies of ion channels""",1-Feb,770,Individual,Roderick MacKinnon,1956-02-19,"Burlington, MA",-71.1956205,42.5047161,United States of America,Male,Howard Hughes Medical Institute,NA,NA,NA,NA,NA,NA,NA
2003,Economics,The Sveriges Riksbank Prize in Economic Sciences 2003,"""for methods of analyzing economic time series with time-varying volatility (ARCH)""",1-Feb,771,Individual,Robert F. Engle III,1942-11-10,"Syracuse, NY",-76.1474244,43.0481221,United States of America,Male,New York University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2003,Economics,The Sveriges Riksbank Prize in Economic Sciences 2003,"""for methods of analyzing economic time series with common trends (cointegration)""",1-Feb,772,Individual,Clive W.J. Granger,1934-09-04,Swansea,-3.943646,51.62144,United Kingdom,Male,University of California,"San Diego, CA",-117.1610838,32.715738,United States of America,27/05/2009,"San Diego, CA",United States of America
2003,Literature,The Nobel Prize in Literature 2003,"""who in innumerable guises portrays the surprising involvement of the outsider""",1-Jan,763,Individual,John M. Coetzee,1940-02-09,Cape Town,18.4240553,-33.9248685,South Africa,Male,NA,NA,NA,NA,NA,NA,NA,NA
2003,Medicine,The Nobel Prize in Physiology or Medicine 2003,"""for their discoveries concerning magnetic resonance imaging""",1-Feb,764,Individual,Paul C. Lauterbur,1929-05-06,"Sidney, OH",-84.1554987,40.2842164,United States of America,Male,University of Illinois,"Urbana, IL",-88.2072697,40.1105875,United States of America,27/03/2007,"Urbana, IL",United States of America
2003,Medicine,The Nobel Prize in Physiology or Medicine 2003,"""for their discoveries concerning magnetic resonance imaging""",1-Feb,765,Individual,Sir Peter Mansfield,1933-10-09,London,-0.1275862,51.5072178,United Kingdom,Male,"University of Nottingham, School of Physics and Astronomy",Nottingham,-1.1549892,52.9540223,United Kingdom,08/02/2017,NA,NA
2003,Peace,The Nobel Peace Prize 2003,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children""",1-Jan,773,Individual,Shirin Ebadi,1947-06-21,Hamadan,48.5148102,34.7983275,Iran,Female,NA,NA,NA,NA,NA,NA,NA,NA
2003,Physics,The Nobel Prize in Physics 2003,"""for pioneering contributions to the theory of superconductors and superfluids""",1-Mar,766,Individual,Alexei A. Abrikosov,1928-06-25,Moscow,37.6173,55.755826,Union of Soviet Socialist Republics (Russia),Male,Argonne National Laboratory,"Argonne, IL",-89.3985283,40.6331249,United States of America,NA,NA,NA
2003,Physics,The Nobel Prize in Physics 2003,"""for pioneering contributions to the theory of superconductors and superfluids""",1-Mar,767,Individual,Vitaly L. Ginzburg,1916-10-04,Moscow,37.6173,55.755826,Russia,Male,P.N. Lebedev Physical Institute,Moscow,37.6173,55.755826,Russia,08/11/2009,NA,NA
2003,Physics,The Nobel Prize in Physics 2003,"""for pioneering contributions to the theory of superconductors and superfluids""",1-Mar,768,Individual,Anthony J. Leggett,1938-03-26,London,-0.1275862,51.5072178,United Kingdom,Male,University of Illinois,"Urbana, IL",-88.2072697,40.1105875,United States of America,NA,NA,NA
2004,Chemistry,The Nobel Prize in Chemistry 2004,"""for the discovery of ubiquitin-mediated protein degradation""",1-Mar,779,Individual,Aaron Ciechanover,1947-10-01,Haifa,34.989571,32.7940463,British Protectorate of Palestine (Israel),Male,Technion - Israel Institute of Technology,Haifa,34.989571,32.7940463,Israel,NA,NA,NA
2004,Chemistry,The Nobel Prize in Chemistry 2004,"""for the discovery of ubiquitin-mediated protein degradation""",1-Mar,780,Individual,Avram Hershko,1937-12-31,Karcag,20.9196518,47.3148629,Hungary,Male,Technion - Israel Institute of Technology,Haifa,34.989571,32.7940463,Israel,NA,NA,NA
2004,Chemistry,The Nobel Prize in Chemistry 2004,"""for the discovery of ubiquitin-mediated protein degradation""",1-Mar,781,Individual,Irwin Rose,1926-07-16,"Brooklyn, NY",-73.9441579,40.6781784,United States of America,Male,University of California,"Irvine, CA",-117.8265049,33.6845673,United States of America,03/06/2015,"Deerfield, MA",United States of America
2004,Economics,The Sveriges Riksbank Prize in Economic Sciences 2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",1-Feb,786,Individual,Finn E. Kydland,1943-12-01,Gjesdal,5.9559483,58.770454,Norway,Male,Carnegie Mellon University,"Pittsburgh, PA",-79.9958864,40.4406248,United States of America,NA,NA,NA
2004,Economics,The Sveriges Riksbank Prize in Economic Sciences 2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",1-Feb,786,Individual,Finn E. Kydland,1943-12-01,Gjesdal,5.9559483,58.770454,Norway,Male,University of California,"Santa Barbara, CA",-119.6981901,34.4208305,United States of America,NA,NA,NA
2004,Economics,The Sveriges Riksbank Prize in Economic Sciences 2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",1-Feb,787,Individual,Edward C. Prescott,1940-12-26,"Glens Falls, NY",-73.6440058,43.3095164,United States of America,Male,Arizona State University,"Tempe, AZ",-111.9400054,33.4255104,United States of America,NA,NA,NA
2004,Economics,The Sveriges Riksbank Prize in Economic Sciences 2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",1-Feb,787,Individual,Edward C. Prescott,1940-12-26,"Glens Falls, NY",-73.6440058,43.3095164,United States of America,Male,Federal Reserve Bank of Minneapolis,"Minneapolis, MN",-93.2650108,44.977753,United States of America,NA,NA,NA
2004,Literature,The Nobel Prize in Literature 2004,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power""",1-Jan,782,Individual,Elfriede Jelinek,1946-10-20,Mürzzuschlag,NA,NA,Austria,Female,NA,NA,NA,NA,NA,NA,NA,NA
2004,Medicine,The Nobel Prize in Physiology or Medicine 2004,"""for their discoveries of odorant receptors and the organization of the olfactory system""",1-Feb,774,Individual,Richard Axel,1946-07-02,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Columbia University,"New York, NY",-74.0059728,40.7127753,United States of America,NA,NA,NA
2004,Medicine,The Nobel Prize in Physiology or Medicine 2004,"""for their discoveries of odorant receptors and the organization of the olfactory system""",1-Feb,775,Individual,Linda B. Buck,1947-01-29,"Seattle, WA",-122.3320708,47.6062095,United States of America,Female,Fred Hutchinson Cancer Research Center,"Seattle, WA",-122.3320708,47.6062095,United States of America,NA,NA,NA
2004,Peace,The Nobel Peace Prize 2004,"""for her contribution to sustainable development, democracy and peace""",1-Jan,783,Individual,Wangari Muta Maathai,1940-04-01,Nyeri,36.9580104,-0.437099,Kenya,Female,NA,NA,NA,NA,NA,25/09/2011,Nairobi,Kenya
